file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\clients\MockClient.java,org.apache.kafka.clients.MockClient$DefaultMockMetadataUpdater,innerclass,8,8,0,8,11,1,0,13,0,0.5,0.73333335,1,7,0,6,1,0,0,6,0,0,0,2,0,0,2,0,0,1,0,0,35,2,0,1,0,0,7,0,4,4,4,2,0,0,0,34,10,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\processor\internals\StateDirectoryTest.java,org.apache.kafka.streams.processor.internals.StateDirectoryTest$CreateTaskDirRunner,innerclass,2,2,0,2,3,1,0,2,0,0.125,NaN,NaN,2,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,3,0,0,19,0,0,0,1,0,0,0,4,0,4,1,0,0,0,19,10,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\security\authenticator\DefaultKafkaPrincipalBuilder.java,org.apache.kafka.common.security.authenticator.DefaultKafkaPrincipalBuilder,class,17,18,1,17,17,1,0,26,11,0.6666667,0,0,6,0,4,2,0,0,4,0,0,0,2,0,0,2,0,0,2,0,2,66,10,0,1,3,3,6,0,10,4,10,2,0,0,0,93,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\CastTest.java,org.apache.kafka.connect.transforms.CastTest,class,12,12,0,12,40,1,0,40,0,0.70624995,0.64102566,1,40,0,40,0,0,0,40,0,0,0,4,2,0,4,0,0,4,0,36,355,0,0,0,0,38,208,123,62,3,62,0,0,0,8,89,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\errors\AuthorizationException.java,org.apache.kafka.common.errors.AuthorizationException,class,1,6,5,1,2,6,5,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\test\java\org\apache\kafka\metalog\LocalLogManager.java,org.apache.kafka.metalog.LocalLogManager$ShutdownEvent,innerclass,5,5,0,5,5,1,0,7,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,1,0,2,0,1,0,0,3,0,0,0,18,0,2
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\errors\TaskAssignmentException.java,org.apache.kafka.streams.errors.TaskAssignmentException,class,1,1,0,1,3,3,0,0,3,1,0,0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,26,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\state\StoreBuilder.java,org.apache.kafka.streams.state.StoreBuilder,interface,2,27,25,2,8,1,0,0,28,0,0,0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0
C:\Users\abhi\Downloads\Kafka\kafka\group-coordinator\src\main\java\org\apache\kafka\coordinator\group\runtime\CoordinatorRuntime.java,org.apache.kafka.coordinator.group.runtime.CoordinatorRuntime$CoordinatorWriteEvent$Anonymous7,anonymous,2,2,0,2,2,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,2,0,1,0,0,1,12,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\KTableKTableOuterJoin.java,org.apache.kafka.streams.kstream.internals.KTableKTableOuterJoin,class,15,18,3,15,3,4,0,2,3,1,0,0,3,0,2,0,0,1,3,0,0,0,1,1,0,1,0,0,1,0,0,122,2,0,0,0,0,0,0,1,0,1,0,0,3,0,17,0,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\test\java\org\apache\kafka\server\immutable\pcollections\PCollectionsImmutableNavigableSetTest.java,org.apache.kafka.server.immutable.pcollections.PCollectionsImmutableNavigableSetTest,class,8,8,0,8,43,2,0,54,897,0.9302326,0.003322259,0.003322259,43,0,43,0,0,0,43,0,0,0,1,1,0,1,0,0,1,0,36,152,0,0,0,0,2,6,60,11,1,56,0,0,1,45,89,1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\VerifiableProducer.java,org.apache.kafka.tools.VerifiableProducer$ToolData,innerclass,2,2,0,2,6,2,0,0,7,0.6666667,0.26666668,0.6666667,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,4,0,0,27,5,0,0,0,0,3,0,4,0,4,0,0,0,0,10,10,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\requests\OffsetsForLeaderEpochRequest.java,org.apache.kafka.common.requests.OffsetsForLeaderEpochRequest,class,11,15,4,11,7,3,0,14,3,0.77777785,0.4,0.4,6,2,6,0,0,0,6,0,0,0,3,2,2,1,0,0,3,0,1,58,5,0,0,0,0,0,3,6,0,8,1,0,1,2,89,1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\ProducerPerformance.java,org.apache.kafka.tools.ProducerPerformance$PerfCallback,innerclass,3,3,0,3,4,1,0,3,0,0,1,1,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,1,19,0,0,2,0,1,0,0,5,1,5,1,0,0,0,15,24,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\KStreamTransformValues.java,org.apache.kafka.streams.kstream.internals.KStreamTransformValues$KStreamTransformValuesProcessor,innerclass,8,8,0,8,4,2,0,8,0,0,0.5,0.5,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,9,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\security\ssl\Tls13SslFactoryTest.java,org.apache.kafka.common.security.ssl.Tls13SslFactoryTest,class,2,2,0,2,1,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\test\java\org\apache\kafka\metadata\RecordTestUtils.java,org.apache.kafka.metadata.RecordTestUtils$TestThroughAllIntermediateImagesLeadingToFinalImageHelper,innerclass,5,5,0,5,13,1,0,18,11,0.6666667,0.13333334,0.2,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,7,62,3,3,1,2,0,2,6,17,6,15,4,0,0,0,75,9,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\api\src\test\java\org\apache\kafka\connect\data\TimestampTest.java,org.apache.kafka.connect.data.TimestampTest,class,4,4,0,4,6,1,0,16,4,0.65,0.2,0.2,5,0,5,0,0,0,6,0,0,0,4,4,0,4,0,0,4,0,6,33,0,0,0,0,1,4,16,5,1,5,0,0,0,2,30,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\integration\BlockingConnectorTest.java,org.apache.kafka.connect.integration.BlockingConnectorTest$BlockingSinkConnector$BlockingSinkTask,innerclass,6,6,0,6,13,2,0,8,0,0.07692308,0.84615386,0.84615386,13,0,12,0,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,51,2,0,0,0,0,3,0,2,0,1,0,0,0,0,48,9,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\storage\CloseableOffsetStorageReader.java,org.apache.kafka.connect.storage.CloseableOffsetStorageReader,interface,1,12,11,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\requests\EnvelopeRequestTest.java,org.apache.kafka.common.requests.EnvelopeRequestTest,class,8,8,0,8,3,1,0,18,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,25,0,1,0,0,0,5,3,11,1,11,1,0,0,0,28,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\metadata\ControllerRegistration.java,org.apache.kafka.metadata.ControllerRegistration$Builder,innerclass,8,8,0,8,12,1,0,21,0,0.5,0.64285713,1,8,0,8,0,0,0,8,0,0,0,5,0,0,5,0,0,0,0,3,64,6,0,4,0,0,3,2,24,1,10,2,0,0,2,36,9,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\utils\LogContext.java,org.apache.kafka.common.utils.LogContext,class,5,53,48,5,6,3,0,1,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,503,3,0,1,0,0,2,0,2,0,2,1,0,3,0,54,1,0
C:\Users\abhi\Downloads\Kafka\kafka\storage\src\main\java\org\apache\kafka\storage\internals\log\LoadedLogOffsets.java,org.apache.kafka.storage.internals.log.LoadedLogOffsets,class,2,3,1,2,9,1,0,5,0,0,1,1,4,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,29,5,0,5,0,0,5,2,7,6,5,1,0,0,0,27,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\SerdeThatDoesntHandleNull.java,org.apache.kafka.streams.state.internals.SerdeThatDoesntHandleNull$Anonymous1,anonymous,2,2,0,2,4,1,0,1,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,2,0,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\errors\DeadLetterQueueReporter.java,org.apache.kafka.connect.runtime.errors.DeadLetterQueueReporter,class,16,17,1,16,23,1,0,52,20,0.83333343,0.6,1,9,1,3,4,0,2,5,0,0,0,18,13,11,7,0,0,18,0,10,129,10,0,7,2,2,16,1,29,13,30,2,0,0,1,139,1,5
C:\Users\abhi\Downloads\Kafka\kafka\raft\src\main\java\org\apache\kafka\raft\ExpirationService.java,org.apache.kafka.raft.ExpirationService,interface,1,4,3,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
C:\Users\abhi\Downloads\Kafka\kafka\storage\src\test\java\org\apache\kafka\tiered\storage\actions\StopBrokerAction.java,org.apache.kafka.tiered.storage.actions.StopBrokerAction,class,2,3,1,2,3,1,0,2,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,0,0,0,0,0,1,0,1,1,1,0,0,0,0,16,17,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\producer\UniformStickyPartitioner.java,org.apache.kafka.clients.producer.UniformStickyPartitioner,class,4,5,1,4,4,1,0,2,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,13,1,0,0,0,0,1,0,1,0,1,0,0,0,0,91,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\transforms\src\test\java\org\apache\kafka\connect\transforms\ExtractFieldTest.java,org.apache.kafka.connect.transforms.ExtractFieldTest,class,7,7,0,7,9,1,0,18,0,0,1,1,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,8,62,0,0,0,1,0,27,18,19,0,19,1,0,0,0,38,1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\OAuthCompatibilityTool.java,org.apache.kafka.tools.OAuthCompatibilityTool$ConfigHandler,innerclass,6,6,0,6,16,1,0,15,0,0.22222222,-1,-1,9,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,85,2,0,6,1,0,1,0,11,1,11,2,0,0,0,32,10,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidTopicException.java,org.apache.kafka.common.errors.InvalidTopicException,class,1,3,2,1,7,6,0,0,0,0.5,1,1,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,2,0,0,31,1,0,0,0,0,1,1,7,1,2,0,0,0,0,44,1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\TopicCommand.java,org.apache.kafka.tools.TopicCommand$TopicCommandOptions,innerclass,7,7,0,7,50,2,0,45,376,0.9014423,0.071428575,0.6693122,32,0,28,4,0,0,28,0,0,0,26,1,0,26,0,0,26,0,35,198,31,0,2,0,0,77,2,33,11,33,2,0,0,1,228,25,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\consumer\internals\Deserializers.java,org.apache.kafka.clients.consumer.internals.Deserializers,class,6,14,8,6,9,1,0,9,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,2,0,2,0,0,0,2,0,4,45,1,0,3,0,0,9,0,9,2,5,2,0,0,0,26,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\requests\EnvelopeResponse.java,org.apache.kafka.common.requests.EnvelopeResponse,class,5,9,4,5,10,2,0,8,25,0.5,0.22222222,0.22222222,10,1,10,0,0,0,10,0,0,0,1,0,0,1,0,0,1,0,1,34,6,0,0,0,0,0,0,2,0,1,0,0,0,0,34,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\foreignkeyjoin\ResponseJoinProcessorSupplierTest.java,org.apache.kafka.streams.kstream.internals.foreignkeyjoin.ResponseJoinProcessorSupplierTest$TestKTableValueGetterSupplier$Anonymous1,anonymous,4,4,0,4,3,1,0,2,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\protocol\types\Field.java,org.apache.kafka.common.protocol.types.Field$Float64,innerclass,1,1,0,1,2,2,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\processor\ProcessorContext.java,org.apache.kafka.streams.processor.ProcessorContext,interface,13,45,32,13,21,1,0,0,210,0,0,0,21,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,310,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\WorkerMetricsGroupTest.java,org.apache.kafka.connect.runtime.WorkerMetricsGroupTest,class,19,20,1,19,12,1,0,26,6,0.75980395,1,1,12,0,7,5,0,0,7,0,0,0,17,0,0,17,0,0,3,0,0,108,1,0,0,0,0,9,13,24,0,30,0,0,0,0,47,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\admin\AlterConfigsOptions.java,org.apache.kafka.clients.admin.AlterConfigsOptions,class,3,10,7,3,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,3,0,0,0,0,0,0,3,0,1,0,0,0,0,38,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java,org.apache.kafka.connect.cli.ConnectStandalone$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java,org.apache.kafka.connect.cli.ConnectStandalone$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\admin\OffsetSpec.java,org.apache.kafka.clients.admin.OffsetSpec$MaxTimestampSpec,innerclass,1,1,0,1,0,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\serialization\UUIDSerializer.java,org.apache.kafka.common.serialization.UUIDSerializer,class,3,6,3,3,7,1,0,4,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,18,2,0,2,1,0,4,0,5,1,3,2,0,0,0,46,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\ConfigurationControlManager.java,org.apache.kafka.controller.ConfigurationControlManager$Builder,innerclass,8,8,0,8,11,1,0,2,20,0.77777773,0.22222222,1,9,0,0,0,0,9,9,0,0,0,8,0,0,8,0,0,0,0,2,49,9,0,2,0,0,0,1,18,0,9,1,0,0,1,32,8,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\Metadata.java,org.apache.kafka.clients.Metadata$MetadataRequestAndVersion,innerclass,1,1,0,1,1,1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,9,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\main\java\org\apache\kafka\timeline\TimelineHashMap.java,org.apache.kafka.timeline.TimelineHashMap$KeySet,innerclass,2,2,0,2,9,3,0,4,0,0,1,1,6,0,5,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,0,27,4,0,3,0,0,2,0,1,0,1,1,0,0,0,15,16,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\tests\RelationalSmokeTest.java,org.apache.kafka.streams.tests.RelationalSmokeTest$AugmentedArticle$AugmentedArticleSerializer,innerclass,4,4,0,4,1,1,0,8,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,4,1,4,0,0,0,0,11,9,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\main\java\org\apache\kafka\server\util\TopicPartitionFilter.java,org.apache.kafka.server.util.TopicPartitionFilter$CompositeTopicPartitionFilter,innerclass,2,2,0,2,3,1,0,4,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,0,0,1,0,3,0,0,0,2,10,0,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\test\java\org\apache\kafka\metadata\ScramCredentialDataTest.java,org.apache.kafka.metadata.ScramCredentialDataTest,class,8,9,1,8,6,1,0,12,0,0.5,0.6,0.6,6,1,4,1,0,1,5,0,0,0,2,2,0,1,0,1,1,0,11,38,1,0,0,0,0,12,39,6,1,6,0,0,0,0,47,1,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\test\java\org\apache\kafka\timeline\SnapshottableHashTableTest.java,org.apache.kafka.timeline.SnapshottableHashTableTest$TestElement,innerclass,2,2,0,2,8,1,0,2,1,0.5555556,0.46666667,0.46666667,6,0,5,0,0,1,6,0,0,0,3,0,0,3,0,0,2,0,2,28,5,0,1,0,1,1,0,5,0,4,1,0,0,0,41,8,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\DefaultTopicFilter.java,org.apache.kafka.connect.mirror.DefaultTopicFilter$TopicFilterConfig,innerclass,3,3,0,3,3,2,0,4,3,0.6666667,0,0,3,0,0,0,0,3,3,0,0,0,1,1,0,0,0,1,1,0,2,12,2,0,0,0,0,2,0,1,1,1,0,0,0,0,27,8,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\config\Config.java,org.apache.kafka.common.config.Config,class,1,2,1,1,2,1,0,0,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\serialization\ByteArraySerializer.java,org.apache.kafka.common.serialization.ByteArraySerializer,class,2,3,1,2,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\abhi\Downloads\Kafka\kafka\core\src\main\java\kafka\log\remote\RemoteLogManager.java,kafka.log.remote.RemoteLogManager$RLMTask,innerclass,24,24,0,24,88,2,0,132,0,0.67592597,0.4888889,0.8,18,0,7,8,0,3,10,0,0,0,6,0,0,6,0,0,3,0,15,439,16,11,1,3,0,36,20,103,16,91,5,0,1,5,218,0,23
C:\Users\abhi\Downloads\Kafka\kafka\connect\api\src\test\java\org\apache\kafka\connect\data\ValuesTest.java,org.apache.kafka.connect.data.ValuesTest,class,11,12,1,11,109,1,0,99,3798,0.97348475,0.004009623,0.004009623,88,0,79,2,7,0,87,0,0,0,12,12,0,12,0,0,12,0,130,729,3,2,4,0,13,228,71,196,20,164,2,0,0,7,260,1,0
C:\Users\abhi\Downloads\Kafka\kafka\trogdor\src\test\java\org\apache\kafka\trogdor\common\MiniTrogdorCluster.java,org.apache.kafka.trogdor.common.MiniTrogdorCluster$Builder$NodeData,innerclass,7,7,0,7,0,1,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,2,10,0,11,0,0,0,0,17,10,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\clients\MockClient.java,org.apache.kafka.clients.MockClient$RequestMatcher,interface,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
C:\Users\abhi\Downloads\Kafka\kafka\trogdor\src\main\java\org\apache\kafka\trogdor\task\AgentWorkerStatusTracker.java,org.apache.kafka.trogdor.task.AgentWorkerStatusTracker,class,2,4,2,2,2,1,0,1,0,0,1,1,2,0,2,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,3,0,2,1,0,0,0,16,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\internals\KafkaFutureImpl.java,org.apache.kafka.common.internals.KafkaFutureImpl,class,9,11,2,9,35,2,0,22,0,0.5277778,0.74285716,0.74285716,18,1,15,3,0,0,15,0,0,0,2,0,0,2,0,0,2,0,3,144,19,0,3,7,0,1,0,10,0,12,3,0,0,3,135,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\integration\PositionRestartIntegrationTest.java,org.apache.kafka.streams.integration.PositionRestartIntegrationTest,class,47,48,1,47,57,1,0,98,49,0.84567904,0.15555556,0.24444444,18,4,10,8,0,0,10,0,0,0,18,11,3,15,0,0,15,0,36,399,2,6,1,1,2,20,28,48,11,51,5,5,1,10,121,1,1
C:\Users\abhi\Downloads\Kafka\kafka\trogdor\src\test\java\org\apache\kafka\trogdor\workload\PayloadGeneratorTest.java,org.apache.kafka.trogdor.workload.PayloadGeneratorTest,class,14,15,1,14,23,1,0,22,55,0,0,0,11,3,8,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,35,161,0,6,2,0,3,0,132,62,3,59,2,0,0,3,63,1,0
C:\Users\abhi\Downloads\Kafka\kafka\server\src\test\java\org\apache\kafka\server\metrics\ClientMetricsInstanceMetadataTest.java,org.apache.kafka.server.metrics.ClientMetricsInstanceMetadataTest,class,4,4,0,4,5,1,0,15,10,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,57,65,0,0,0,0,0,25,0,12,1,12,0,0,0,0,31,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\util\Callback.java,org.apache.kafka.connect.util.Callback,interface,5,42,37,5,3,1,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\requests\UpdateMetadataResponse.java,org.apache.kafka.common.requests.UpdateMetadataResponse,class,5,9,4,5,7,2,0,4,15,0.5714286,0.14285715,0.14285715,7,1,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,1,24,5,0,0,0,0,0,0,1,0,1,0,0,0,0,34,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingTimestampedKeyValueBytesStore.java,org.apache.kafka.streams.state.internals.ChangeLoggingTimestampedKeyValueBytesStore,class,7,9,2,7,9,3,0,8,6,0,0,0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,23,1,1,4,0,0,0,0,2,0,2,1,0,0,0,22,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\runtime\distributed\IncrementalCooperativeAssignorTest.java,org.apache.kafka.connect.runtime.distributed.IncrementalCooperativeAssignorTest,class,26,27,1,26,73,1,0,144,757,0.8017242,0.5,0.67980295,58,6,29,29,0,0,29,0,0,0,8,1,0,8,0,0,1,0,120,891,7,3,0,1,0,284,519,125,53,114,2,0,0,20,241,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\KafkaStreams.java,org.apache.kafka.streams.KafkaStreams$DelegatingStandbyUpdateListener,innerclass,6,6,0,6,11,1,0,5,0,0.2,1,1,5,0,3,1,0,1,4,0,0,0,1,0,0,1,0,0,0,0,1,39,0,0,3,3,0,1,0,1,0,1,2,0,0,0,39,24,0
